candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],fit_info,frame
1006,37828.33538159969,35869.31538254507,5.564365159677271,5.840201190422434,1,157761.70614726437,12.709554708767154,63,4,6,59.387,1,155785
1007,35942.67480456014,29386.888228918997,5.351074374386446,5.254621238454018,1,158097.26626091928,48704.427619345784,84,7,6,74.922,1,156120
1008,36798.567155874174,36158.47390592789,8.97128885773666,64.28047339997471,1,158219.1646032421,142.21231859159835,36,4,6,78.812,1,156242
1009,36913.49204164688,35675.16113854418,9.15322685468176,7.871333889158895,1,158519.8705991265,19.200872234316133,113,5,6,93.768,1,156543
1010,39442.64380193995,36163.78051757758,9.373177101649144,78.47583733812505,1,158696.05229486094,2758299.339653538,55,3,6,59.002,1,156719
1011,38212.29617443878,33201.73366608951,8.73718030638795,8.630335832015309,1,158704.1526198741,10.011277711766251,128,7,6,127.048,1,156727
1012,39683.69519417627,33875.485546337826,11.912037907090811,22.331840376588346,1,158992.52193692583,14.32902869042604,52,5,5,57.993,1,157016
1013,34563.640949330525,30574.05260139853,12.325818735051508,12.428372361867567,1,159184.31235103984,16.778486760303366,119,6,6,150.17600000000002,1,157207
1014,40335.65644217656,28869.228405594957,9.778210895212368,8.178523639557019,1,159231.8040295208,3312.4718822137725,67,5,5,97.168,1,157255
1015,40759.59734587075,33475.75242481943,6.747627910636117,6.94535433701085,1,159301.65471684976,9.558480908747235,120,7,4,88.643,1,157325
1016,40756.39480391863,33457.08076122921,8.101806641581028,12.052817513396318,1,159430.27906005454,104.27199979473693,75,7,5,80.733,1,157453
1017,39765.32341708912,33792.71053053372,8.929818024611643,18.76875019534398,1,159446.28354654796,141.8793831306032,33,8,5,52.285000000000004,1,157469
1018,35497.60493567767,33147.30191046251,6.371746690299468,6.389153160525922,1,159477.70451887205,6.781713224397939,96,8,5,88.92,1,157501
1019,33633.586545350874,32995.0370228622,7.717598402402772,7.150654688100564,1,159532.26213203932,40.3357877220588,120,8,9,98.748,1,157555
1020,35403.349573103595,31569.873965958344,6.97617923950573,7.535789317262596,1,159538.21142679176,46.83075751962354,144,9,7,153.064,1,157561
1021,39520.64337927051,31318.65061006361,4.3330956904138,5.3497352339593505,1,159656.80820075158,3.2153292877583937,312,11,11,136.326,1,157680
1022,37411.91355348686,32882.23248225698,8.88422474828822,8.897942700570818,1,160014.86544797957,200.27706585049017,76,6,5,77.46300000000001,1,158038
1023,37299.108333255215,29895.691080863864,9.134074492041917,11.766619772887976,1,160009.470620205,6.841049893421432,85,5,5,71.887,1,158032
1024,40768.133852448234,31569.710084730465,12.960023426154164,6.3812298606972275,1,160153.59475751224,294.9061839146202,66,6,6,117.262,1,158177
1025,39533.22151978767,30589.248465995377,9.54085474191668,9.590539534030382,1,160499.37245014132,121.72045335741034,46,6,5,20.422,1,158522
1026,37051.00136519258,33960.43487993512,3.2887709171212864,6.02174633015948,1,160522.71521562545,67.68368208730773,46,6,6,38.599000000000004,1,158546
1027,37415.15660787383,34848.01365815036,6.6630480979708455,8.361982002807922,1,160941.84001300536,2316.195737960246,55,6,6,40.614000000000004,1,158965
1028,37461.32453960739,32936.01292143119,4.904976144881183,5.088093373196175,1,160963.3278580505,381.55995554746397,151,7,8,126.988,1,158986
1030,38215.03214438656,29172.483661409293,12.657697445769411,8.891098735164253,1,161035.14400459515,79.69141381800554,76,5,4,68.96300000000001,1,159058
1031,40127.48617873875,29932.29029422239,6.16786098332747,6.056704576059778,1,161097.5036577871,38.0983233010668,80,7,6,109.761,1,159121
1032,37438.4065637614,34831.85159006324,6.137753900814555,6.236717507633469,1,161303.89568633246,665.7960390298736,424,14,14,94.384,1,159327
1033,37189.62735613971,35841.92638502845,5.45493220193179,5.9705024538697336,1,161326.82320317894,543.9075593825736,116,8,9,108.625,1,159350
1034,34650.59428845737,30526.379384597625,6.598313488100446,6.445819222728641,1,161514.5253189493,146.1108485759554,89,8,5,83.97800000000001,1,159538
1035,35947.739201304634,29365.924399770578,3.9750981102900855,4.507487466088661,1,161618.99459999998,15.291488155180053,57,8,7,55.565,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,159642
1036,36403.986345036115,31699.17662452601,19.94389941152824,12.982260525281898,1,161809.3043092707,603.4053232956885,84,7,7,124.532,1,159832
1037,36942.85933607492,33102.09830150911,5.80407310788469,6.03056540697399,1,161945.66169747326,124.78093774239662,87,7,7,81.998,1,159969
1038,39528.93161810967,36081.35724855251,12.344906947484994,30.24233268510152,1,161970.559470214,233.58063923540874,31,3,3,34.651,1,159994
1039,39211.16432703259,30899.27680173343,5.296390944466101,6.4528893050914835,1,162025.50261544398,17.848697440388232,46,6,6,46.306000000000004,1,160049
1040,36886.32775931876,35618.07420484215,6.7980760737628385,7.482268772947696,1,162247.56053846152,39.81814361977818,169,8,7,140.487,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,160271
1041,38214.04879543019,33235.143666036995,9.13860378852748,5.29560335910625,1,162240.3195962459,24.537473445717445,50,7,5,65.162,1,160263
1042,36230.49083543591,31407.542412329953,7.427098952792992,3.6648422399507434,1,162276.64621722273,383.41135601478715,56,4,5,57.672000000000004,1,160300
1043,33370.84489358006,34967.03424648709,9.588381665170502,8.458978600763242,1,162390.2609587721,3.3689657478911177,35,7,4,42.9,1,160413
1044,40041.50724197106,29786.80624994906,7.936719057944943,8.438789403823089,1,162444.03234337902,74.3477694952022,94,7,5,88.392,1,160467
1045,34557.37767970157,30432.23024738438,10.450108076955546,10.848128140083933,1,162773.08526273165,57.12992943590841,51,5,6,52.44,1,160796
1046,37746.906819909644,30752.691827676026,9.460139839786395,9.831214027884583,1,163057.338682983,34.55190211750469,42,4,6,29.715,1,161080
1047,34066.4766941978,30683.011941260098,7.772086181546491,7.908749753294333,1,163234.31019843073,6.082488946318314,50,6,5,77.464,1,161257
1048,40179.10169382557,33226.75870555714,15.70930547504811,15.761030378767124,1,163340.26407965727,25.315873305896133,114,5,5,131.844,1,161363
1049,34887.246560801155,34840.421315572006,6.43362494758117,6.436658349916483,1,163404.3265,13.476360679599196,51,5,6,49.059,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,161427
1050,40249.13124106274,33159.790248872065,20.031556037427226,1.6371109615590007,1,163579.55877458066,5708.899075964011,82,5,7,78.148,1,161603
1052,37467.784088446206,31184.903214395352,13.61614922530939,10.037140683396641,1,163858.57178665866,3638.5689213611754,25,6,4,62.809000000000005,1,161882
1053,37529.26437000665,32964.104738334005,4.934381999256329,5.429562113271351,1,163984.01863959976,16.109033557663256,98,8,7,147.166,1,162007
1054,40430.09943557328,28751.129365925593,12.339064140640021,10.339044304358907,1,164374.2472372952,30.521286403205508,37,6,4,54.835,1,162397
1055,35948.469703338276,29381.267696343857,7.478957493751971,7.314928380464155,1,164826.98982556374,30.20256454003863,84,5,6,100.413,1,162850
1056,35377.94157635088,31646.286002835863,6.953500955151623,8.835006479171707,1,164886.54195127913,7.085447198931292,126,7,7,165.193,1,162910
1057,39458.85617611354,35398.07362891437,9.791546312831997,9.301378669978947,1,164973.96843802775,677.2341312348972,44,5,5,30.453,1,162997
1058,36217.76972401478,31509.47416346071,6.4079893892740145,6.5907554376328115,1,165010.50090996776,13.39572288840791,152,8,8,161.40800000000002,1,163034
1059,34913.31183822113,32074.82501314744,7.2865364389006215,7.365133428922409,1,165052.19335041306,0.6104082000639451,57,6,7,54.497,1,163075
1060,40124.34375356509,29947.98345442428,6.438435570294786,5.616508999587072,1,165144.8240119806,13.631375859393748,90,7,8,92.83800000000001,1,163168
1061,37060.57281524558,33963.98077257806,5.557173588893606,5.989081735739248,1,165179.551629082,3.1445202994481165,84,8,5,58.656,1,163203
1062,36231.29234055444,31511.220779450083,7.650131385939439,7.443363058759775,1,165499.31243323273,2749.2788680550993,79,7,6,77.161,1,163522
1063,37293.36434861056,29862.670532171658,5.5489883202720165,6.450698083583345,1,165623.69791513655,64.62665749276741,138,7,6,117.403,1,163647
1064,34501.47102062786,30628.802064350424,10.766835147825766,9.00568313816005,1,165932.45257852157,3.3422414299767405,68,7,6,77.655,1,163955
1065,39702.08874473703,29057.331218416155,13.42384664257583,12.036616795622013,1,166117.62446818344,17.42207298654819,35,5,4,32.009,1,164141
1066,40601.03092290919,33944.592580536744,5.167191866228629,5.470969122920357,1,166415.8296888993,160.9709370641534,141,7,8,155.80100000000002,1,164439
1068,36898.592891722,35636.99346806429,3.7435103755338344,3.831868082080938,1,166621.0281224838,11.895216825770904,48,4,4,47.689,1,164644
1069,38493.379177908035,29006.030875590724,12.170836739447576,6.5249917337147645,1,166812.8409462506,99.31278201523781,56,6,4,64.34700000000001,1,164836
1070,37221.42446744303,29877.67166235648,9.136919062879548,11.292369727802027,1,166889.1356868463,20.198573176794564,122,5,8,128.078,1,164912
1071,40062.00465690812,29781.063833954668,6.724956147006686,6.948092508206826,1,166942.9765530544,2642.364925560917,93,5,5,94.70400000000001,1,164966
1072,40134.08179691055,33295.65664545263,8.062024036965719,8.471387992976364,1,167326.61422917177,7.000763117277147,99,7,8,89.277,1,165350
1073,36887.67718559134,35600.304077867935,4.954608638422409,8.508287018404827,1,167681.26907608556,34.816354744297385,58,8,5,59.148,1,165704
1076,40567.13143130573,33943.739302409595,5.180394899948224,5.66174385238957,1,168340.7598208448,5.208077225999909,303,11,10,160.693,1,166364
1078,36223.75575085717,34904.997352355495,8.238428922018212,7.683196242664558,1,168492.08367938315,90.6635317578819,80,7,5,65.023,1,166515
1079,40237.93123398416,33616.705598547596,17.890060864918194,21.936621025557667,1,168636.3680791901,955.3994437330474,19,3,4,29.592000000000002,1,166659
1080,35397.69215111216,31543.50063186539,14.60423435617415,13.178796629855192,1,168637.9295423266,85.80077854395807,45,5,5,39.47,1,166661
1081,36496.25941626565,35320.852296923666,4.702044533219974,9.601124081959302,1,168786.65533794186,1200.6058427987805,32,6,4,29.648,1,166810
1082,40591.03138865907,31603.314748033063,6.103424134112155,5.499952982338653,1,168847.91672450554,4.147006620233165,94,6,6,90.505,1,166871
1083,36089.5505261252,34672.40710264856,5.744534248833873,5.345130805697297,1,168990.5170267885,927.0894606409692,91,9,7,59.997,1,167014
1084,35957.90048190106,29360.609774233417,6.896866011365025,5.899251072978757,1,169027.88081605555,12.720776407743541,110,6,7,131.41,1,167051
1085,36944.91633381934,33088.39847747412,6.771899213317805,6.205321728654206,1,169466.1978279711,145.6502216376166,88,6,7,118.541,1,167489
1086,35963.979545563874,29367.109457188508,8.006789334655188,6.821567353602615,1,169491.87400679482,21.24550054766862,55,5,6,68.536,1,167515
1087,36874.72499751736,35610.17415127789,7.1551172784876895,9.968188156729848,1,169503.73482190896,72.03478363236229,94,6,8,96.528,1,167527
1088,36908.676306169815,35653.90347085628,3.460221644046548,4.395564458563372,1,169915.38302133413,106.75048501374215,87,5,6,83.53,1,167938
1089,40226.38709098735,33192.790045202564,9.95509067543541,9.436237257378355,1,170089.1142395564,25.922839540921213,113,7,6,70.477,1,168112
1090,35742.05807022655,28438.588343886444,10.109006003286446,9.557201996415321,1,170226.93145923482,160.33674273316814,87,8,6,70.038,1,168250
1091,35383.76381485924,31529.982735077123,12.358764027543074,25.365579660526002,1,170247.61733416215,3.9563733888535304,36,5,6,43.835,1,168271
1092,40837.26148985846,34578.115119669965,21.27768248668492,68.19623662680212,1,170319.0258067551,1353.2225996476773,19,2,3,70.95100000000001,1,168342
1093,40894.65750447898,29713.61837159981,67.14791341577003,15.345529690617068,1,170440.9219389374,2.544230075780743,97,7,4,164.589,1,168464
1094,34591.54513953636,30576.727957445582,10.15322916105699,7.738666173730413,1,170479.34306830226,51.531740770721605,72,7,5,92.039,1,168502
1095,37850.11797382339,32580.50836496924,7.129110911818721,6.172863534926711,1,171097.9401181758,3.9273263175683826,119,6,6,140.43800000000002,1,169121
1096,37989.28737171275,32411.582393281224,9.396107013080414,9.007779392781135,1,171280.5993102461,765.3516689767766,26,5,8,39.379,1,169304
1097,36422.04220047027,31699.405821800785,15.971444387823219,12.117357449189786,1,171312.58545124557,3.7562332431986536,107,7,8,114.226,1,169336
1098,33397.81326609466,35900.8542769942,11.182799414775506,11.72437112001602,1,171749.2323084843,17.57536154345913,34,5,4,37.716,1,169772
1099,35380.90150613,31665.91501850151,5.585774295981922,6.7831274508502615,1,171776.45801089218,6.823174266805537,117,9,6,153.165,1,169799
1100,36239.9516926799,31430.449388555207,10.195506700380747,8.161111005017052,1,171947.47520244596,128.5939401326238,72,6,7,61.705,1,169970
1101,40941.09250068663,29749.122369804914,64.8186725323217,6.71763994275881,1,171947.4306109558,94.82283756256068,84,6,4,118.815,1,169970
1102,37288.265371180474,29891.835343640807,12.927768829433955,23.29597395458823,1,172324.6755452342,218.0736047244235,21,3,4,41.87,1,170348
1104,34655.08954764116,30530.721201344284,5.8917175482880815,5.776371411593754,1,172464.62462145888,6.523029189945269,146,7,10,115.894,1,170488
1106,37061.49447640383,33965.589581455395,6.082072253578598,6.109189105425616,1,172787.40893061727,124.35981541585735,77,6,7,83.84100000000001,1,170810
1107,37813.444116432496,35877.44458652466,4.55572093029717,5.2274391172779575,1,172817.23552003028,8.327513949620739,102,6,7,141.017,1,170840
1108,40908.238905072714,34892.18835818547,57.9665732529796,16.11253216313616,1,172922.55855767196,6861.275173440381,36,5,2,74.184,1,170946
1109,37742.75245020367,35641.36759986103,7.436128563674628,8.382235892992448,1,173011.1325312653,31.455302980315395,50,8,6,32.154,1,171034
1111,37297.12507461322,29867.944386552266,7.116709737402712,10.637966837510858,1,173121.73334814483,87.06318015639411,83,5,5,82.827,1,171145
1112,37147.26904215067,35776.67344243257,8.70471714889558,9.190933815501758,1,173219.78085375464,29.238761086858787,95,8,8,90.33500000000001,1,171243
1113,37465.32672499094,32933.34983950512,7.542685704746591,7.645885267479726,1,173607.65419407986,54.62547567902545,50,5,4,51.65,1,171631
1114,37053.37951532219,33950.9131817066,6.762158871620078,6.520399913850257,1,173629.60548249434,3.895104589487702,93,6,6,82.877,1,171653
1115,37211.96566874756,29879.079344193255,5.645357437872325,9.166324831920349,1,173688.35032233954,19.763817025213854,37,5,5,61.692,1,171711
1116,35678.92162834584,32514.314411490705,10.588389786829232,10.22511806294833,1,173768.87001852083,194.85551403503283,94,7,5,65.107,1,171792
1117,36064.33534738995,34747.795221845874,5.80218439686662,5.557527601124823,1,173843.32094872455,8.247381906525986,108,6,9,127.59400000000001,1,171866
1118,40894.63651271285,34514.31980843059,40.26384970719246,10.982529872857743,1,173885.95278078225,5.091597954005631,33,4,2,90.655,1,171909
1119,36416.992836773876,31687.334872888176,13.263009639653722,11.19821477890331,1,174075.7066451289,167.74456008414433,182,10,8,103.294,1,172099
1120,36906.50240010989,35660.85542672512,3.0562269724262396,5.269852213041738,1,174233.2273060284,0.790972251961704,65,7,6,48.678000000000004,1,172256
1121,39679.26956638501,33857.404081418616,5.610752098547362,5.324860481005937,1,174297.49862699144,23.880221275935902,108,9,7,85.09,1,172320
1123,40575.530989425475,31603.263537527942,5.301212224462203,4.636855158718869,1,174549.46694825115,23.0194381788826,125,7,6,110.021,1,172572
1124,33079.457087509676,35668.50374833,8.81806989632146,7.954578736920432,1,174682.99058680097,27.785597868568043,145,7,6,158.352,1,172706
1125,39764.268353965956,33825.183697794455,15.822710236795057,14.450757110732152,1,174882.66462729347,78.4501994004575,35,5,3,43.581,1,172906
1126,38788.09356035625,28514.32145778905,9.780112139711525,9.940256485251554,1,175049.70427432616,29.871557247962258,36,4,4,40.483000000000004,1,173073
1127,33648.55596263191,32885.93144368519,6.616825210158056,6.037749362782736,1,175117.42480106163,7.909154968179586,125,7,7,132.18,1,173140
1128,39704.60405725759,33874.446289297186,8.851182676845335,12.682048750813745,1,175122.44131003623,272.8207531623392,70,5,5,138.529,1,173145
1129,35609.077549805515,32548.885406409117,11.093955323579332,11.04378618578053,1,175343.6167352409,183.594869216822,56,6,6,49.969,1,173367
1130,40149.0340277009,33292.17023195427,15.47024251107193,14.36382778382571,1,175628.8638628007,187.38053120642726,55,6,4,63.189,1,173652
1131,40658.63008603116,31610.483690887162,5.872543183044755,6.101212675086619,1,175732.6105952023,2.8476670664313106,131,7,7,145.187,1,173756
1132,36537.105032235806,33690.21790057175,6.779855102524362,7.029761795644544,1,175992.05448381545,113.66666702375525,40,6,4,59.42,1,174015
1133,35396.955746923966,31552.507408122925,7.924857059891512,8.785483288764175,1,176404.89688821667,26.728951585723774,91,8,5,86.169,1,174428
1134,37208.63693891618,35838.342560605895,5.656296315415517,6.554760412036989,1,176425.48451879327,100.40159353947985,79,6,9,55.265,1,174448
1135,34882.171232137036,34838.35202114556,5.263816961198908,5.383756935764178,1,176703.74871019585,73.97051721517938,98,7,6,92.544,1,174727
1136,34510.19354755948,30628.17878336778,13.63191043573131,20.585016801967775,1,176857.6869781846,82.43643611607527,40,4,4,62.389,1,174881
1137,40569.59321794849,33896.36583632613,5.715478160490944,6.697934284996369,1,176917.02604912024,1.231566900403072,144,8,8,111.20100000000001,1,174940
1138,36267.30645811246,31476.169184921586,6.343491210387072,6.2422796207492235,1,177126.71400564682,41.42816238571461,121,8,6,74.593,1,175150
1139,37450.36805769846,31139.973354650687,10.860044664572843,14.270838494870759,1,177283.7533918751,4.682073281039152,43,6,6,116.686,1,175307
1140,35692.796951217366,31884.648236235887,5.660447187672407,5.2741616404971055,1,177349.7721893266,2.566548887522553,114,10,8,65.172,1,175373
1141,37146.411363728126,35764.46744843174,6.993999196231584,8.195378047414149,1,177803.51119621034,55.389225049297295,76,6,5,66.901,1,175827
1142,35603.840816776436,32538.059114782896,11.49552695064034,9.977534941101853,1,177850.31957335334,90620.1950157903,114,6,8,106.258,1,175873
1143,40103.76994159569,29840.30684715253,5.271043111472949,8.001182311713821,1,178283.39417595824,8.260646349379227,31,5,3,46.566,1,176306
1144,37828.69253278502,35865.8969940317,6.331477095965737,5.811517277958228,1,178791.855307134,313.65376603186945,76,5,5,114.44200000000001,1,176815
1145,36422.62261168678,31695.258219586445,13.420848374509877,12.384488303863614,1,179168.71121724008,51.845017296404414,82,6,9,74.083,1,177192
1146,37076.81741436791,33362.87173581902,8.131345353549115,10.26611446023005,1,179184.27061674686,4.9609632143990225,201,12,11,146.95000000000002,1,177207
1147,38280.20090488411,34984.743234584814,7.825084303522515,9.485073103937141,1,179825.6669334382,2.6823359961637028,81,6,6,79.239,1,177849
1148,36214.51469351357,31518.545548033053,9.81797269301991,8.372675564238072,1,180182.1576326262,149.60465870810947,70,5,5,60.385,1,178205
1150,37822.82467131023,35859.74436465897,6.890600500080389,6.5771202874561885,1,180904.9316612384,134.98303155766885,106,6,5,110.761,1,178928
1152,39510.109212981784,30288.613993874755,4.084415483378695,4.023265923121315,1,181016.37889352138,88.30485739303633,129,6,8,120.005,1,179039
1153,39594.83533712485,28966.639045043517,8.87368791408849,9.328514688158867,1,181191.9660335391,1475.4897938921,62,5,7,42.248,1,179215
1154,40604.9381260613,33940.304107651755,6.902510628491511,8.531875354730513,1,181205.84009045493,348.741253910844,75,5,5,138.04,1,179229
1155,35946.186082621345,29371.749218837045,7.802150220898848,6.760844179244046,1,181491.09457532904,1.0021851651239804,59,5,6,64.268,1,179514
1156,36101.10978458445,34678.12613391294,15.029862291100377,11.723911699543025,1,181579.30399316683,108.05515911598752,42,5,5,37.926,1,179602
1157,37463.64837910561,32941.45376778384,4.690366217427502,4.648311919008855,1,181894.8489935873,4148.974945395503,151,10,9,161.821,1,179918
1158,40456.10591636598,33852.36260944702,8.69647152436253,9.915515017497416,1,181927.7372413793,25.802317365395247,84,7,5,114.33500000000001,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,179951
1159,36107.756019768654,34669.59970005587,10.577507711128158,16.098651905796224,1,181959.87665,16.014108848994052,38,4,4,55.300000000000004,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,179983
1160,39700.37675739649,29033.119454397565,8.069520820353604,10.985825491840062,1,182024.23840145444,37.776594731630084,53,5,4,43.2,1,180047
1161,37724.500130267654,33483.65714807053,4.65950581209233,6.886903116902925,1,182076.30284140212,62.80435346335507,89,8,7,65.134,1,180099
1162,39218.2924717942,30908.782914141564,7.7154738931575455,7.818561718418331,1,182129.53169004252,41.73792707333969,47,5,5,43.594,1,180153
1163,35736.889649831835,28440.18940717502,13.18821868173794,17.079661231793825,1,182126.8945348792,182.5112550902856,39,4,4,39.477000000000004,1,180150
1164,40352.15644234074,28866.35163231602,6.99852330324473,6.336021981104327,1,182201.02176716435,28.450680632630718,105,6,8,115.672,1,180224
1165,35393.041309496504,31552.28499319623,8.5768513389561,8.39350015202829,1,182508.2581000001,21.54535400242848,84,7,6,72.991,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,180531
1166,33635.77503709928,32957.729325741886,8.95833730979786,9.175691664376489,1,182505.07587154827,1604.0169711901062,51,6,6,47.736000000000004,1,180528
1167,35583.90498970673,29784.28375302881,9.85984651994823,7.797658788694647,1,182563.78076085146,765.1246757966999,34,5,3,26.284,1,180587
1168,37816.77513028434,30519.972392402036,11.955748081326036,11.054397144314121,1,182707.7155027516,15.973249298522905,82,6,6,81.872,1,180731
1169,35365.39393313036,31649.84450322859,9.601580867420651,14.872462332853438,1,182916.04775979303,6.567407376662672,59,6,5,48.258,1,180939
1170,39618.75107395991,35021.351086170915,6.123357424956742,7.542699231825449,1,182991.56673802008,3.398562725388742,48,8,9,45.459,1,181015
1171,36840.8188719101,35540.11056424458,10.633305594555493,9.770271586618811,1,183039.09226597124,7.04846191119372,29,7,7,40.436,1,181062
1172,36115.94085115455,34602.672345945095,10.68944817554444,10.990090305827513,1,183526.35809439456,349.6793803998879,29,4,4,41.459,1,181549
1173,36896.762189134046,33161.48279313499,5.207736849308873,7.4519534190251004,1,184699.08389673528,9.050810275156973,94,6,5,164.47,1,182722
1174,37455.566372667156,31131.069724810404,13.590083984385423,11.935214008384643,1,184849.84822934878,1284.4001439061644,28,3,5,53.105000000000004,1,182873
1175,35587.631535923254,32565.32473348434,8.273366689458824,8.498655081336858,1,184915.77278563063,11.361983740461731,53,7,5,63.505,1,182939
1176,40848.518543403945,34879.728468664245,8.474496594994745,11.236084216459636,1,185225.15279096377,104.85669724665748,26,5,2,62.303000000000004,1,183248
1177,40048.09842597944,29791.17199586438,7.083442438840157,7.449379768128445,1,185269.58631583556,15.19161011216619,75,5,6,76.488,1,183293
1178,33402.76082975665,35901.19276284143,6.633291582045008,6.118726575260504,1,185311.31061290324,17.198617545114537,71,6,7,62.480000000000004,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,183334
1179,37751.25848245406,30645.732277803945,7.621160310318813,5.214235346575386,1,185315.5443728713,30.182188448532276,89,7,7,103.645,1,183339
1180,38070.487105526874,33131.06383388153,8.182789723165657,10.881458182455994,1,185483.61952493925,184.90284386265037,71,5,5,84.243,1,183507
1181,38878.30754143405,34478.38237846877,7.2980195122104705,8.120121164290978,1,185566.0785344837,119.48875569625082,50,5,5,27.682000000000002,1,183589
1182,37492.0110473063,31769.955060731358,6.1260850832073634,6.713115922765103,1,185783.46224627586,36.03606178695331,101,9,6,80.71000000000001,1,183806
1183,40873.62870938092,29790.385251540385,31.29136122152042,6.217524113599492,1,185901.3570793852,44.159239158733584,75,6,3,126.458,1,183924
1184,36855.948125544775,33267.14247262004,7.938726683364244,6.057292268490012,1,185981.44527054802,7.335908424488472,50,6,5,69.84,1,184004
1185,37798.05620690338,30599.38138211109,8.2088524330212,7.299237733909228,1,186056.13052167703,1.0931426589932864,91,7,6,78.124,1,184079
1186,37946.335417885486,32441.21653493835,7.874703474985024,6.515249354846436,1,186298.5659641868,28.340220006972757,71,6,6,71.69800000000001,1,184322
1187,38868.73510862065,31298.63483117861,7.219336813646797,7.372757274471942,1,186352.78583186053,15.490981776601828,62,7,7,67.633,1,184376
1188,40088.02565258975,29869.541896679788,5.847470298818962,5.904417203203041,1,187021.77173873395,29.955484986757718,117,7,9,107.299,1,185045
1189,40485.054513787974,33849.00293098269,7.76925037276227,8.396095622793714,1,187077.4861621648,21.97286331454766,48,4,8,44.728,1,185100
1190,37084.678982188845,34040.65450778186,7.930870573017907,8.730785152865893,1,187152.72332,19.161337789874704,66,5,6,71.758,TimeRuntimeError: Optimal parameters not found: The maximum number of function evaluations is exceeded.,185176
1191,39750.131642422704,33823.98350423698,7.889270853657595,8.290252724389816,1,187233.4405820199,39.931627754733604,71,7,6,95.357,1,185256
1192,36920.31140114509,35669.181181261854,7.096651304788954,6.124751898174509,1,187311.5215803673,5.441701439847965,125,8,7,90.285,1,185335
1193,33258.35511330043,33937.36500207733,4.83773657088202,5.623064531461653,1,187452.61953718707,62.00383193381417,81,7,7,97.97200000000001,1,185476
1194,39635.627535042906,28957.43820780082,9.049474037966037,28.845087634612025,1,187542.86120214796,415.0672664748579,40,5,4,54.261,1,185566
1195,40398.07010586445,28812.9467445306,6.975415806152859,6.8009861240184595,1,187580.7925083665,5.274657692862216,78,6,7,120.895,1,185604
1196,40186.80688573301,33232.03229996449,14.751093572406628,13.224661214685344,1,187731.34497449067,3.8127411001617864,166,6,6,149.685,1,185754
1197,39585.4542682005,28964.10536576227,11.2747019654108,19.10604700290415,1,187870.03875765795,144.7490088707423,56,4,5,45.315,1,185893
1198,33319.03437180755,33929.74327156951,10.229910534317462,13.231670312147783,1,188033.79340735162,4.165881293538856,40,6,5,75.242,1,186057
1199,35812.63399357999,28397.861142570237,6.5154439645480435,6.7127325968500715,1,188279.07671648273,12.173087556920153,105,7,6,98.98100000000001,1,186302
1200,38851.74369296915,31270.82960751449,6.793558130443664,6.796088813794624,1,188425.1702493816,5.498901621098639,95,6,8,130.332,1,186448
1201,36420.43888217097,31719.718666036057,19.95520690355885,17.595981537730264,1,188584.15181708487,90.30240146009406,44,5,6,63.094,1,186607
1203,33264.2390747149,33903.9949333916,6.89522361486868,9.821915484632667,1,188915.1979311657,23.913429390518466,59,7,7,77.84700000000001,1,186938
1204,33642.122249189284,32932.57174055584,4.790473676907036,4.878503982433226,1,189013.8743968363,425.33500238178374,161,9,11,106.019,1,187037
1205,40249.67763188667,33159.626793886135,22.334272894512175,3.5786371557813528,1,189166.03907545263,9.855611306301514,55,5,5,46.82,1,187189
1206,33515.88870076957,35833.53763762842,8.459557922733211,14.090749161273799,1,189280.45564793423,9.294076529049633,61,6,7,57.945,1,187303
1207,33486.77866550334,35739.453142173064,4.495360368967786,4.776201295843379,1,189492.09388521785,62.737316050690886,113,8,8,158.382,1,187515
1209,38079.656688318624,33121.05741060781,10.334762282722876,10.851704223519752,1,190280.48470158267,49995.98439282062,33,5,5,34.086,1,188303
1210,35363.11623530355,31668.39495221796,6.643501834644451,8.970082174731793,1,190396.5636449566,10.467413057223247,65,7,8,78.29,1,188420
1211,40367.03083816589,28875.644711193214,10.289846030625476,9.659548426140502,1,190422.6987248235,63.30542118590457,74,6,6,109.313,1,188446
1212,36862.92261685689,33265.40154600484,7.713360441874002,5.268817051028256,1,190490.93239432952,1.7481876251742852,46,6,6,45.45,1,188514
1213,36894.286313450815,35620.98332952092,2.810454099289314,5.44306483730837,1,190638.96725713697,0.8018930987297047,93,7,6,73.984,1,188662
1214,40720.381327809875,31576.730506383486,20.86217426521186,7.99914557892075,1,190963.3949049507,181.5939216638748,122,7,6,136.655,1,188986
1215,36591.46124091786,33710.61575795279,40.1518112183208,10.779278939097468,1,191207.7897090514,443.06076334162157,38,4,3,53.023,1,189231
1216,37179.43556712575,35844.190974457466,7.064959192805659,6.991596077691419,1,191236.8023593642,0.37189807438882827,79,6,7,60.721000000000004,1,189260
